DateOfDeparture,Departure,Fog-d,Rain-d,Hail-d,Thunder-d,Snow-d
2012-01-20,IAH,0,0,0,0,0
2012-01-21,IAH,0,1,0,0,0
2012-01-22,IAH,0,1,0,0,0
2012-01-23,IAH,0,0,0,0,0
2012-01-24,IAH,0,1,0,0,0
2012-01-25,IAH,1,1,0,1,0
2012-01-26,IAH,0,0,0,0,0
2012-01-27,IAH,0,0,0,0,0
2012-01-28,IAH,0,0,0,0,0
2012-01-29,IAH,0,0,0,0,0
2012-01-30,IAH,0,1,0,0,0
2012-01-31,IAH,0,1,0,0,0
2012-02-01,IAH,0,1,0,0,0
2012-02-02,IAH,0,1,0,0,0
2012-02-03,IAH,0,1,0,1,0
2012-02-04,IAH,0,1,0,1,0
2012-02-05,IAH,0,0,0,0,0
2012-02-06,IAH,0,0,0,0,0
2012-02-07,IAH,0,0,0,0,0
2012-02-08,IAH,0,0,0,0,0
2012-02-09,IAH,0,1,0,0,0
2012-02-10,IAH,0,1,0,0,0
2012-02-11,IAH,0,0,0,0,0
2012-02-12,IAH,0,1,0,0,0
2012-02-13,IAH,1,1,0,0,0
2012-02-14,IAH,1,0,0,0,0
2012-02-15,IAH,1,1,0,0,0
2012-02-16,IAH,1,0,0,0,0
2012-02-17,IAH,0,1,0,0,0
2012-02-18,IAH,0,1,0,1,0
2012-02-19,IAH,0,0,0,0,0
2012-02-20,IAH,0,0,0,0,0
2012-02-21,IAH,1,0,0,0,0
2012-02-22,IAH,0,0,0,0,0
2012-02-23,IAH,0,0,0,0,0
2012-02-24,IAH,0,0,0,0,0
2012-02-25,IAH,0,0,0,0,0
2012-02-26,IAH,0,0,0,0,0
2012-02-27,IAH,0,1,0,0,0
2012-02-28,IAH,1,0,0,0,0
2012-02-29,IAH,0,0,0,0,0
2012-03-01,IAH,0,1,0,0,0
2012-03-02,IAH,0,1,0,0,0
2012-03-03,IAH,0,1,0,0,0
2012-03-04,IAH,0,0,0,0,0
2012-03-05,IAH,0,0,0,0,0
2012-03-06,IAH,0,0,0,0,0
2012-03-07,IAH,0,1,0,0,0
2012-03-08,IAH,0,1,0,0,0
2012-03-09,IAH,0,1,0,1,0
2012-03-10,IAH,0,1,0,0,0
2012-03-11,IAH,0,1,0,1,0
2012-03-12,IAH,1,0,0,0,0
2012-03-13,IAH,0,1,0,0,0
2012-03-14,IAH,0,0,0,0,0
2012-03-15,IAH,0,0,0,0,0
2012-03-16,IAH,0,0,0,0,0
2012-03-17,IAH,0,0,0,0,0
2012-03-18,IAH,0,0,0,0,0
2012-03-19,IAH,0,1,0,0,0
2012-03-20,IAH,1,1,0,1,0
2012-03-21,IAH,0,1,0,0,0
2012-03-22,IAH,0,0,0,0,0
2012-03-23,IAH,0,0,0,0,0
2012-03-24,IAH,0,0,0,0,0
2012-03-25,IAH,0,0,0,0,0
2012-03-26,IAH,0,0,0,0,0
2012-03-27,IAH,0,0,0,0,0
2012-03-28,IAH,0,1,0,0,0
2012-03-29,IAH,1,1,0,1,0
2012-03-30,IAH,0,0,0,0,0
2012-03-31,IAH,0,0,0,0,0
2012-04-01,IAH,0,0,0,0,0
2012-04-02,IAH,0,1,0,1,0
2012-04-03,IAH,0,0,0,0,0
2012-04-04,IAH,0,0,0,1,0
2012-04-05,IAH,1,0,0,0,0
2012-04-06,IAH,0,0,0,0,0
2012-04-07,IAH,0,0,0,0,0
2012-04-08,IAH,0,0,0,0,0
2012-04-09,IAH,0,0,0,0,0
2012-04-10,IAH,0,0,0,0,0
2012-04-11,IAH,0,0,0,0,0
2012-04-12,IAH,0,0,0,0,0
2012-04-13,IAH,0,0,0,0,0
2012-04-14,IAH,0,0,0,0,0
2012-04-15,IAH,0,1,0,1,0
2012-04-16,IAH,0,1,0,1,0
2012-04-17,IAH,0,0,0,0,0
2012-04-18,IAH,0,0,0,0,0
2012-04-19,IAH,0,0,0,0,0
2012-04-20,IAH,0,1,0,1,0
2012-04-21,IAH,0,0,0,0,0
2012-04-22,IAH,0,0,0,0,0
2012-04-23,IAH,0,0,0,0,0
2012-04-24,IAH,0,0,0,0,0
2012-04-25,IAH,0,0,0,0,0
2012-04-26,IAH,0,0,0,0,0
2012-04-27,IAH,0,0,0,0,0
2012-04-28,IAH,0,0,0,0,0
2012-04-29,IAH,0,0,0,0,0
2012-04-30,IAH,0,0,0,0,0
2012-05-01,IAH,0,1,0,0,0
2012-05-02,IAH,0,0,0,0,0
2012-05-03,IAH,0,0,0,0,0
2012-05-04,IAH,0,0,0,0,0
2012-05-05,IAH,0,0,0,0,0
2012-05-06,IAH,0,0,0,0,0
2012-05-07,IAH,0,0,0,0,0
2012-05-08,IAH,0,1,0,1,0
2012-05-09,IAH,0,0,0,0,0
2012-05-10,IAH,0,1,0,0,0
2012-05-11,IAH,0,1,0,1,0
2012-05-12,IAH,0,1,0,1,0
2012-05-13,IAH,0,0,0,0,0
2012-05-14,IAH,0,1,0,0,0
2012-05-15,IAH,0,1,0,0,0
2012-05-16,IAH,0,0,0,0,0
2012-05-17,IAH,0,0,0,0,0
2012-05-18,IAH,0,0,0,0,0
2012-05-19,IAH,0,0,0,0,0
2012-05-20,IAH,0,0,0,0,0
2012-05-21,IAH,0,0,0,0,0
2012-05-22,IAH,0,0,0,0,0
2012-05-23,IAH,0,0,0,0,0
2012-05-24,IAH,0,0,0,0,0
2012-05-25,IAH,0,0,0,0,0
2012-05-26,IAH,0,0,0,0,0
2012-05-27,IAH,0,0,0,0,0
2012-05-28,IAH,0,0,0,0,0
2012-05-29,IAH,0,0,0,0,0
2012-05-30,IAH,0,0,0,0,0
2012-05-31,IAH,0,1,0,0,0
2012-06-01,IAH,0,0,0,0,0
2012-06-02,IAH,0,0,0,0,0
2012-06-03,IAH,0,0,0,0,0
2012-06-04,IAH,0,0,0,0,0
2012-06-05,IAH,0,0,0,0,0
2012-06-06,IAH,0,0,0,0,0
2012-06-07,IAH,0,1,0,1,0
2012-06-08,IAH,0,1,0,1,0
2012-06-09,IAH,0,0,0,0,0
2012-06-10,IAH,0,0,0,0,0
2012-06-11,IAH,0,0,0,0,0
2012-06-12,IAH,1,1,1,1,0
2012-06-13,IAH,1,0,0,0,0
2012-06-14,IAH,0,0,0,1,0
2012-06-15,IAH,0,0,0,0,0
2012-06-16,IAH,0,0,0,1,0
2012-06-17,IAH,0,0,0,0,0
2012-06-18,IAH,0,0,0,0,0
2012-06-19,IAH,0,1,0,1,0
2012-06-20,IAH,0,0,0,0,0
2012-06-21,IAH,0,0,0,0,0
2012-06-22,IAH,0,0,0,0,0
2012-06-23,IAH,0,0,0,0,0
2012-06-24,IAH,0,0,0,0,0
2012-06-25,IAH,0,0,0,0,0
2012-06-26,IAH,0,0,0,0,0
2012-06-27,IAH,0,0,0,0,0
2012-06-28,IAH,0,1,0,0,0
2012-06-29,IAH,0,1,0,0,0
2012-06-30,IAH,1,1,0,1,0
2012-07-01,IAH,0,1,0,0,0
2012-07-02,IAH,0,0,0,0,0
2012-07-03,IAH,0,0,0,1,0
2012-07-04,IAH,0,1,0,1,0
2012-07-05,IAH,0,0,0,0,0
2012-07-06,IAH,0,0,0,0,0
2012-07-07,IAH,0,1,0,1,0
2012-07-08,IAH,0,1,0,0,0
2012-07-09,IAH,0,1,0,1,0
2012-07-10,IAH,0,1,0,0,0
2012-07-11,IAH,0,1,0,0,0
2012-07-12,IAH,0,1,0,1,0
2012-07-13,IAH,0,1,0,1,0
2012-07-14,IAH,0,1,0,0,0
2012-07-15,IAH,1,1,0,1,0
2012-07-16,IAH,0,0,0,1,0
2012-07-17,IAH,0,1,0,1,0
2012-07-18,IAH,0,1,0,0,0
2012-07-19,IAH,0,0,0,1,0
2012-07-20,IAH,0,0,0,0,0
2012-07-21,IAH,0,0,0,0,0
2012-07-22,IAH,0,1,0,1,0
2012-07-23,IAH,0,1,0,1,0
2012-07-24,IAH,0,0,0,0,0
2012-07-25,IAH,0,1,0,1,0
2012-07-26,IAH,0,1,0,1,0
2012-07-27,IAH,0,0,0,0,0
2012-07-28,IAH,0,0,0,0,0
2012-07-29,IAH,0,0,0,0,0
2012-07-30,IAH,0,0,0,0,0
2012-07-31,IAH,0,0,0,0,0
2012-08-01,IAH,0,0,0,0,0
2012-08-02,IAH,0,0,0,0,0
2012-08-03,IAH,0,0,0,0,0
2012-08-04,IAH,0,0,0,0,0
2012-08-05,IAH,0,1,0,1,0
2012-08-06,IAH,0,1,0,1,0
2012-08-07,IAH,0,0,0,0,0
2012-08-08,IAH,0,0,0,0,0
2012-08-09,IAH,0,0,0,0,0
2012-08-10,IAH,0,0,0,1,0
2012-08-11,IAH,0,0,0,0,0
2012-08-12,IAH,0,0,0,0,0
2012-08-13,IAH,0,0,0,0,0
2012-08-14,IAH,0,0,0,0,0
2012-08-15,IAH,0,0,0,0,0
2012-08-16,IAH,0,0,0,0,0
2012-08-17,IAH,0,0,0,0,0
2012-08-18,IAH,0,1,0,1,0
2012-08-19,IAH,0,1,0,1,0
2012-08-20,IAH,0,0,0,0,0
2012-08-21,IAH,0,0,0,0,0
2012-08-22,IAH,0,0,0,0,0
2012-08-23,IAH,0,1,0,0,0
2012-08-24,IAH,0,1,0,0,0
2012-08-25,IAH,0,1,0,1,0
2012-08-26,IAH,0,0,0,0,0
2012-08-27,IAH,0,0,0,0,0
2012-08-28,IAH,0,0,0,0,0
2012-08-29,IAH,0,0,0,0,0
2012-08-30,IAH,0,0,0,0,0
2012-08-31,IAH,0,0,0,0,0
2012-09-01,IAH,0,1,0,1,0
2012-09-02,IAH,0,0,0,0,0
2012-09-03,IAH,0,0,0,0,0
2012-09-04,IAH,0,0,0,0,0
2012-09-05,IAH,0,0,0,0,0
2012-09-06,IAH,0,0,0,0,0
2012-09-07,IAH,0,0,0,0,0
2012-09-08,IAH,0,1,0,0,0
2012-09-09,IAH,0,0,0,0,0
2012-09-10,IAH,0,0,0,0,0
2012-09-11,IAH,0,0,0,0,0
2012-09-12,IAH,0,1,0,1,0
2012-09-13,IAH,0,1,0,1,0
2012-09-14,IAH,0,1,0,1,0
2012-09-15,IAH,0,1,0,0,0
2012-09-16,IAH,0,1,0,0,0
2012-09-17,IAH,0,1,0,0,0
2012-09-18,IAH,0,0,0,0,0
2012-09-19,IAH,0,0,0,0,0
2012-09-20,IAH,0,0,0,0,0
2012-09-21,IAH,0,0,0,0,0
2012-09-22,IAH,0,0,0,0,0
2012-09-23,IAH,0,0,0,0,0
2012-09-24,IAH,0,0,0,0,0
2012-09-25,IAH,0,0,0,0,0
2012-09-26,IAH,0,0,0,0,0
2012-09-27,IAH,0,0,0,0,0
2012-09-28,IAH,0,1,0,0,0
2012-09-29,IAH,0,1,0,0,0
2012-09-30,IAH,0,1,0,0,0
2012-10-01,IAH,0,0,0,0,0
2012-10-02,IAH,0,1,0,0,0
2012-10-03,IAH,0,0,0,0,0
2012-10-04,IAH,0,0,0,0,0
2012-10-05,IAH,1,0,0,0,0
2012-10-06,IAH,0,0,0,0,0
2012-10-07,IAH,0,0,0,0,0
2012-10-08,IAH,0,0,0,0,0
2012-10-09,IAH,0,0,0,0,0
2012-10-10,IAH,0,0,0,0,0
2012-10-11,IAH,0,0,0,0,0
2012-10-12,IAH,0,0,0,0,0
2012-10-13,IAH,0,0,0,0,0
2012-10-14,IAH,0,1,0,1,0
2012-10-15,IAH,0,0,0,0,0
2012-10-16,IAH,0,1,0,0,0
2012-10-17,IAH,0,0,0,0,0
2012-10-18,IAH,0,1,0,0,0
2012-10-19,IAH,0,0,0,0,0
2012-10-20,IAH,0,0,0,0,0
2012-10-21,IAH,0,0,0,0,0
2012-10-22,IAH,0,0,0,0,0
2012-10-23,IAH,1,0,0,0,0
2012-10-24,IAH,1,0,0,0,0
2012-10-25,IAH,0,0,0,0,0
2012-10-26,IAH,0,1,0,0,0
2012-10-27,IAH,0,0,0,0,0
2012-10-28,IAH,0,0,0,0,0
2012-10-29,IAH,0,0,0,0,0
2012-10-30,IAH,0,0,0,0,0
2012-10-31,IAH,0,0,0,0,0
2012-11-01,IAH,1,0,0,0,0
2012-11-02,IAH,1,0,0,0,0
2012-11-03,IAH,1,1,0,1,0
2012-11-04,IAH,0,0,0,0,0
2012-11-05,IAH,1,0,0,0,0
2012-11-06,IAH,0,0,0,0,0
2012-11-07,IAH,0,0,0,0,0
2012-11-08,IAH,0,0,0,0,0
2012-11-09,IAH,0,0,0,0,0
2012-11-10,IAH,0,0,0,0,0
2012-11-11,IAH,0,1,0,0,0
2012-11-12,IAH,0,1,0,0,0
2012-11-13,IAH,0,0,0,0,0
2012-11-14,IAH,0,0,0,0,0
2012-11-15,IAH,0,0,0,0,0
2012-11-16,IAH,0,0,0,0,0
2012-11-17,IAH,0,0,0,0,0
2012-11-18,IAH,0,0,0,0,0
2012-11-19,IAH,1,0,0,0,0
2012-11-20,IAH,1,0,0,0,0
2012-11-21,IAH,1,0,0,0,0
2012-11-22,IAH,1,0,0,0,0
2012-11-23,IAH,0,1,0,0,0
2012-11-24,IAH,0,0,0,0,0
2012-11-25,IAH,0,0,0,0,0
2012-11-26,IAH,1,1,0,1,0
2012-11-27,IAH,0,1,0,0,0
2012-11-28,IAH,0,0,0,0,0
2012-11-29,IAH,1,0,0,0,0
2012-11-30,IAH,0,0,0,0,0
2012-12-01,IAH,0,0,0,0,0
2012-12-02,IAH,1,0,0,0,0
2012-12-03,IAH,0,1,0,0,0
2012-12-04,IAH,1,1,0,1,0
2012-12-05,IAH,0,0,0,0,0
2012-12-06,IAH,0,0,0,0,0
2012-12-07,IAH,1,0,0,0,0
2012-12-08,IAH,1,0,0,0,0
2012-12-09,IAH,1,1,0,0,0
2012-12-10,IAH,0,1,0,1,0
2012-12-11,IAH,0,0,0,0,0
2012-12-12,IAH,0,0,0,0,0
2012-12-13,IAH,0,0,0,0,0
2012-12-14,IAH,0,0,0,0,0
2012-12-15,IAH,0,1,0,0,0
2012-12-16,IAH,1,1,0,1,0
2012-12-17,IAH,1,0,0,0,0
2012-12-18,IAH,0,0,0,0,0
2012-12-19,IAH,0,0,0,0,0
2012-12-20,IAH,0,1,0,1,0
2012-12-21,IAH,0,0,0,0,0
2012-12-22,IAH,0,0,0,0,0
2012-12-23,IAH,0,0,0,0,0
2012-12-24,IAH,0,0,0,0,0
2012-12-25,IAH,0,1,0,0,0
2012-12-26,IAH,0,0,0,0,0
2012-12-27,IAH,0,1,0,0,0
2012-12-28,IAH,0,1,0,0,0
2012-12-29,IAH,0,0,0,0,0
2012-12-30,IAH,0,0,0,0,0
2012-12-31,IAH,1,1,0,0,0
2012-01-01,MIA,0,0,0,0,0
2012-01-02,MIA,0,1,0,0,0
2012-01-03,MIA,0,0,0,0,0
2012-01-04,MIA,0,0,0,0,0
2012-01-05,MIA,0,0,0,0,0
2012-01-06,MIA,0,0,0,0,0
2012-01-07,MIA,0,0,0,0,0
2012-01-08,MIA,0,0,0,0,0
2012-01-09,MIA,0,0,0,0,0
2012-01-10,MIA,0,0,0,0,0
2012-01-11,MIA,0,1,0,0,0
2012-01-12,MIA,0,0,0,0,0
2012-01-13,MIA,0,1,0,0,0
2012-01-14,MIA,0,0,0,0,0
2012-01-15,MIA,0,0,0,0,0
2012-01-16,MIA,0,0,0,0,0
2012-01-17,MIA,0,0,0,0,0
2012-01-18,MIA,0,0,0,0,0
2012-01-19,MIA,0,0,0,0,0
2012-01-20,MIA,0,0,0,0,0
2012-01-21,MIA,0,0,0,0,0
2012-01-22,MIA,0,0,0,0,0
2012-01-23,MIA,0,0,0,0,0
2012-01-24,MIA,0,0,0,0,0
2012-01-25,MIA,0,0,0,0,0
2012-01-26,MIA,0,0,0,0,0
2012-01-27,MIA,0,0,0,0,0
2012-01-28,MIA,0,0,0,0,0
2012-01-29,MIA,0,1,0,0,0
2012-01-30,MIA,0,0,0,0,0
2012-01-31,MIA,0,0,0,0,0
2012-02-01,MIA,0,0,0,0,0
2012-02-02,MIA,0,0,0,0,0
2012-02-03,MIA,0,0,0,0,0
2012-02-04,MIA,0,0,0,0,0
2012-02-05,MIA,0,1,0,0,0
2012-02-06,MIA,0,1,0,0,0
2012-02-07,MIA,0,1,0,0,0
2012-02-08,MIA,0,0,0,0,0
2012-02-09,MIA,0,1,0,0,0
2012-02-10,MIA,0,1,0,0,0
2012-02-11,MIA,0,1,0,0,0
2012-02-12,MIA,0,0,0,0,0
2012-02-13,MIA,0,0,0,0,0
2012-02-14,MIA,0,0,0,0,0
2012-02-15,MIA,0,0,0,0,0
2012-02-16,MIA,0,0,0,0,0
2012-02-17,MIA,0,0,0,0,0
2012-02-18,MIA,0,0,0,0,0
2012-02-19,MIA,0,0,0,0,0
2012-02-20,MIA,0,0,0,0,0
2012-02-21,MIA,0,0,0,0,0
2012-02-22,MIA,0,0,0,0,0
2012-02-23,MIA,0,0,0,0,0
2012-02-24,MIA,0,0,0,0,0
2012-02-25,MIA,0,0,0,0,0
2012-02-26,MIA,0,1,0,0,0
2012-02-27,MIA,0,0,0,0,0
2012-02-28,MIA,0,0,0,0,0
2012-02-29,MIA,0,1,0,0,0
2012-03-01,MIA,0,0,0,0,0
2012-03-02,MIA,0,0,0,0,0
2012-03-03,MIA,0,0,0,0,0
2012-03-04,MIA,0,1,0,0,0
2012-03-05,MIA,0,0,0,0,0
2012-03-06,MIA,0,0,0,0,0
2012-03-07,MIA,0,1,0,0,0
2012-03-08,MIA,0,1,0,0,0
2012-03-09,MIA,0,1,0,0,0
2012-03-10,MIA,0,0,0,0,0
2012-03-11,MIA,0,1,0,0,0
2012-03-12,MIA,0,1,0,0,0
2012-03-13,MIA,0,0,0,0,0
2012-03-14,MIA,0,0,0,0,0
2012-03-15,MIA,0,1,0,0,0
2012-03-16,MIA,0,1,0,0,0
2012-03-17,MIA,0,1,0,0,0
2012-03-18,MIA,0,0,0,0,0
2012-03-19,MIA,0,1,0,0,0
2012-03-20,MIA,0,1,0,0,0
2012-03-21,MIA,0,1,0,0,0
2012-03-22,MIA,0,0,0,0,0
2012-03-23,MIA,0,0,0,0,0
2012-03-24,MIA,0,0,0,0,0
2012-03-25,MIA,0,0,0,0,0
2012-03-26,MIA,0,0,0,0,0
2012-03-27,MIA,0,1,0,0,0
2012-03-28,MIA,0,0,0,0,0
2012-03-29,MIA,0,0,0,0,0
2012-03-30,MIA,0,0,0,0,0
2012-03-31,MIA,0,1,0,1,0
2012-04-01,MIA,1,0,0,0,0
2012-04-02,MIA,0,0,0,0,0
2012-04-03,MIA,0,0,0,0,0
2012-04-04,MIA,0,0,0,0,0
2012-04-05,MIA,0,1,0,0,0
2012-04-06,MIA,0,0,0,0,0
2012-04-07,MIA,0,1,0,0,0
2012-04-08,MIA,0,0,0,0,0
2012-04-09,MIA,0,0,0,0,0
2012-04-10,MIA,0,0,0,0,0
2012-04-11,MIA,0,0,0,0,0
2012-04-12,MIA,0,0,0,0,0
2012-04-13,MIA,0,1,0,0,0
2012-04-14,MIA,1,1,0,0,0
2012-04-15,MIA,0,0,0,0,0
2012-04-16,MIA,0,0,0,0,0
2012-04-17,MIA,0,0,0,0,0
2012-04-18,MIA,0,0,0,0,0
2012-04-19,MIA,0,1,0,0,0
2012-04-20,MIA,0,0,0,0,0
2012-04-21,MIA,0,1,0,1,0
2012-04-22,MIA,0,1,0,0,0
2012-04-23,MIA,0,0,0,0,0
2012-04-24,MIA,0,0,0,0,0
2012-04-25,MIA,0,0,0,0,0
2012-04-26,MIA,0,0,0,0,0
2012-04-27,MIA,0,1,0,0,0
2012-04-28,MIA,0,1,0,0,0
2012-04-29,MIA,0,1,0,0,0
2012-04-30,MIA,0,1,0,0,0
2012-05-01,MIA,0,1,0,0,0
2012-05-02,MIA,0,1,0,0,0
2012-05-03,MIA,0,0,0,0,0
2012-05-04,MIA,0,0,0,0,0
2012-05-05,MIA,0,0,0,0,0
2012-05-06,MIA,0,0,0,0,0
2012-05-07,MIA,0,0,0,0,0
2012-05-08,MIA,0,1,0,1,0
2012-05-09,MIA,0,1,0,0,0
2012-05-10,MIA,0,0,0,0,0
2012-05-11,MIA,0,0,0,0,0
2012-05-12,MIA,0,0,0,0,0
2012-05-13,MIA,0,1,0,0,0
2012-05-14,MIA,0,1,0,0,0
2012-05-15,MIA,0,1,0,1,0
2012-05-16,MIA,0,1,0,0,0
2012-05-17,MIA,0,1,0,1,0
2012-05-18,MIA,0,1,0,1,0
2012-05-19,MIA,0,1,0,0,0
2012-05-20,MIA,0,1,0,1,0
2012-05-21,MIA,0,0,0,0,0
2012-05-22,MIA,1,1,0,1,0
2012-05-23,MIA,0,1,0,0,0
2012-05-24,MIA,1,1,0,1,0
2012-05-25,MIA,0,0,0,0,0
2012-05-26,MIA,0,0,0,0,0
2012-05-27,MIA,0,1,0,0,0
2012-05-28,MIA,0,1,0,0,0
2012-05-29,MIA,0,1,0,1,0
2012-05-30,MIA,0,0,0,0,0
2012-05-31,MIA,0,1,0,0,0
2012-06-01,MIA,0,1,0,1,0
2012-06-02,MIA,0,1,0,0,0
2012-06-03,MIA,0,0,0,0,0
2012-06-04,MIA,0,0,0,0,0
2012-06-05,MIA,0,1,0,0,0
2012-06-06,MIA,0,1,0,0,0
2012-06-07,MIA,0,0,0,0,0
2012-06-08,MIA,0,1,0,1,0
2012-06-09,MIA,0,0,0,0,0
2012-06-10,MIA,0,0,0,0,0
2012-06-11,MIA,0,0,0,0,0
2012-06-12,MIA,0,0,0,0,0
2012-06-13,MIA,0,0,0,0,0
2012-06-14,MIA,0,1,0,1,0
2012-06-15,MIA,0,1,0,1,0
2012-06-16,MIA,0,0,0,0,0
2012-06-17,MIA,0,0,0,0,0
2012-06-18,MIA,0,1,0,0,0
2012-06-19,MIA,0,1,0,0,0
2012-06-20,MIA,0,1,0,0,0
2012-06-21,MIA,0,0,0,0,0
2012-06-22,MIA,0,1,0,0,0
2012-06-23,MIA,0,1,0,0,0
2012-06-24,MIA,0,1,0,0,0
2012-06-25,MIA,0,0,0,0,0
2012-06-26,MIA,0,0,0,0,0
2012-06-27,MIA,0,1,0,0,0
2012-06-28,MIA,0,1,0,0,0
2012-06-29,MIA,0,0,0,0,0
2012-06-30,MIA,0,1,0,0,0
2012-07-01,MIA,0,0,0,0,0
2012-07-02,MIA,0,0,0,0,0
2012-07-03,MIA,0,0,0,0,0
2012-07-04,MIA,0,0,0,0,0
2012-07-05,MIA,0,0,0,0,0
2012-07-06,MIA,0,0,0,0,0
2012-07-07,MIA,0,0,0,0,0
2012-07-08,MIA,0,1,0,1,0
2012-07-09,MIA,0,0,0,0,0
2012-07-10,MIA,0,1,0,1,0
2012-07-11,MIA,0,1,0,1,0
2012-07-12,MIA,1,1,0,1,0
2012-07-13,MIA,0,1,0,0,0
2012-07-14,MIA,0,1,0,0,0
2012-07-15,MIA,1,1,0,1,0
2012-07-16,MIA,0,1,0,1,0
2012-07-17,MIA,0,1,0,1,0
2012-07-18,MIA,0,0,0,0,0
2012-07-19,MIA,0,0,0,0,0
2012-07-20,MIA,0,1,0,1,0
2012-07-21,MIA,0,1,0,1,0
2012-07-22,MIA,0,1,0,1,0
2012-07-23,MIA,0,0,0,1,0
2012-07-24,MIA,0,0,0,0,0
2012-07-25,MIA,0,0,0,0,0
2012-07-26,MIA,0,0,0,0,0
2012-07-27,MIA,0,0,0,0,0
2012-07-28,MIA,0,1,0,0,0
2012-07-29,MIA,0,0,0,0,0
2012-07-30,MIA,0,1,0,0,0
2012-07-31,MIA,0,1,0,1,0
2012-08-01,MIA,0,1,0,1,0
2012-08-02,MIA,0,0,0,0,0
2012-08-03,MIA,0,1,0,1,0
2012-08-04,MIA,0,1,0,0,0
2012-08-05,MIA,0,1,0,0,0
2012-08-06,MIA,0,1,0,0,0
2012-08-07,MIA,0,0,0,0,0
2012-08-08,MIA,0,0,0,0,0
2012-08-09,MIA,0,1,0,1,0
2012-08-10,MIA,0,1,0,1,0
2012-08-11,MIA,0,1,0,1,0
2012-08-12,MIA,1,1,0,1,0
2012-08-13,MIA,0,0,0,0,0
2012-08-14,MIA,0,1,0,0,0
2012-08-15,MIA,0,0,0,0,0
2012-08-16,MIA,0,1,0,1,0
2012-08-17,MIA,0,1,0,1,0
2012-08-18,MIA,0,1,0,1,0
2012-08-19,MIA,0,0,0,0,0
2012-08-20,MIA,0,0,0,0,0
2012-08-21,MIA,0,1,0,1,0
2012-08-22,MIA,0,0,0,0,0
2012-08-23,MIA,0,0,0,0,0
2012-08-24,MIA,0,1,0,1,0
2012-08-25,MIA,0,1,0,0,0
2012-08-26,MIA,0,1,0,0,0
2012-08-27,MIA,1,1,0,1,0
2012-08-28,MIA,0,1,0,0,0
2012-08-29,MIA,0,0,0,0,0
2012-08-30,MIA,0,0,0,0,0
2012-08-31,MIA,0,0,0,0,0
2012-09-01,MIA,0,0,0,0,0
2012-09-02,MIA,0,0,0,0,0
2012-09-03,MIA,0,0,0,0,0
2012-09-04,MIA,0,1,0,0,0
2012-09-05,MIA,0,1,0,1,0
2012-09-06,MIA,0,1,0,1,0
2012-09-07,MIA,0,1,0,1,0
2012-09-08,MIA,0,1,0,1,0
2012-09-09,MIA,0,0,0,0,0
2012-09-10,MIA,0,1,0,0,0
2012-09-11,MIA,0,1,0,1,0
2012-09-12,MIA,0,1,0,0,0
2012-09-13,MIA,0,1,0,1,0
2012-09-14,MIA,0,1,0,0,0
2012-09-15,MIA,0,1,0,0,0
2012-09-16,MIA,0,1,0,1,0
2012-09-17,MIA,0,1,0,0,0
2012-09-18,MIA,0,1,0,1,0
2012-09-19,MIA,0,1,0,1,0
2012-09-20,MIA,0,0,0,1,0
2012-09-21,MIA,0,1,0,0,0
2012-09-22,MIA,0,1,0,1,0
2012-09-23,MIA,0,1,0,0,0
2012-09-24,MIA,0,1,0,1,0
2012-09-25,MIA,0,0,0,0,0
2012-09-26,MIA,0,0,0,0,0
2012-09-27,MIA,0,1,0,1,0
2012-09-28,MIA,0,1,0,1,0
2012-09-29,MIA,0,1,0,0,0
2012-09-30,MIA,0,0,0,0,0
2012-10-01,MIA,1,1,0,0,0
2012-10-02,MIA,0,1,0,0,0
2012-10-03,MIA,0,1,0,0,0
2012-10-04,MIA,0,1,0,0,0
2012-10-05,MIA,0,0,0,0,0
2012-10-06,MIA,0,1,0,0,0
2012-10-07,MIA,0,1,0,0,0
2012-10-08,MIA,0,1,0,0,0
2012-10-09,MIA,0,1,0,0,0
2012-10-10,MIA,0,1,0,1,0
2012-10-11,MIA,0,0,0,0,0
2012-10-12,MIA,0,0,0,0,0
2012-10-13,MIA,0,1,0,0,0
2012-10-14,MIA,0,1,0,0,0
2012-10-15,MIA,0,0,0,0,0
2012-10-16,MIA,0,0,0,0,0
2012-10-17,MIA,0,1,0,0,0
2012-10-18,MIA,0,1,0,0,0
2012-10-19,MIA,0,1,0,1,0
2012-10-20,MIA,0,0,0,0,0
2012-10-21,MIA,0,0,0,0,0
2012-10-22,MIA,0,0,0,0,0
2012-10-23,MIA,0,0,0,0,0
2012-10-24,MIA,0,1,0,0,0
2012-10-25,MIA,0,1,0,0,0
2012-10-26,MIA,0,1,0,0,0
2012-10-27,MIA,0,0,0,0,0
2012-10-28,MIA,0,0,0,0,0
2012-10-29,MIA,0,0,0,0,0
2012-10-30,MIA,0,0,0,0,0
2012-10-31,MIA,0,0,0,0,0
2012-11-01,MIA,0,0,0,0,0
2012-11-02,MIA,0,0,0,0,0
2012-11-03,MIA,0,0,0,0,0
2012-11-04,MIA,0,0,0,0,0
2012-11-05,MIA,0,0,0,0,0
2012-11-06,MIA,0,0,0,0,0
2012-11-07,MIA,0,0,0,0,0
2012-11-08,MIA,0,0,0,0,0
2012-11-09,MIA,0,0,0,0,0
2012-11-10,MIA,0,0,0,0,0
2012-11-11,MIA,0,1,0,0,0
2012-11-12,MIA,0,1,0,0,0
