DateOfDeparture,Departure,Arrival,Mean_Temp
2012-08-29,DFW,PHL,22.125352
2012-08-29,DFW,SFO,24.819312
2012-08-29,DTW,ATL,26.094088
2012-08-29,DTW,LGA,26.203784
2012-08-29,DTW,ORD,27.224256
2012-08-29,EWR,ATL,23.747456
2012-08-29,EWR,BOS,28.282712
2012-08-29,EWR,LAX,21.244576
2012-08-29,EWR,MCO,21.418616
2012-08-29,EWR,ORD,28.476624
2012-08-29,EWR,SFO,23.533512
2012-08-29,IAH,LAX,20.17148
2012-08-29,IAH,ORD,24.739552
2012-08-29,JFK,LAS,25.118888
2012-08-29,JFK,LAX,33.955672
2012-08-29,JFK,MCO,20.138432
2012-08-29,JFK,MIA,20.734096
2012-08-29,JFK,SFO,31.238608
2012-08-29,LAS,DEN,20.100408
2012-08-29,LAS,DFW,21.695504
2012-08-29,LAS,JFK,25.651992
2012-08-29,LAS,LAX,27.470712
2012-08-29,LAS,ORD,21.95756
2012-08-29,LAS,SFO,24.636256
2012-08-29,LAX,ATL,27.298728
2012-08-29,LAX,BOS,27.527384
2012-08-29,LAX,DEN,26.316768
2012-08-29,LAX,DFW,27.50988
2012-08-29,LAX,EWR,25.966008
2012-08-29,LAX,IAH,22.599048
2012-08-29,LAX,JFK,37.415328
2012-08-29,LAX,LAS,25.403336
2012-08-29,LAX,ORD,30.563184
2012-08-29,LAX,SEA,26.17148
2012-08-29,LAX,SFO,32.79896
2012-08-29,LGA,ATL,32.990096
2012-08-29,LGA,BOS,32.222928
2012-08-29,LGA,CLT,28.300992
2012-08-29,LGA,DFW,27.333744
2012-08-29,LGA,DTW,22.79936
2012-08-29,LGA,MIA,25.264664
2012-08-29,LGA,ORD,35.43568
2012-08-29,MCO,ATL,28.041984
2012-08-29,MCO,EWR,24.765744
2012-08-29,MCO,PHL,24.647064
2012-08-29,MIA,ATL,23.851256
2012-08-29,MIA,JFK,24.639704
2012-08-29,MIA,LGA,27.046944
2012-08-29,MSP,ATL,24.701384
2012-08-29,MSP,DEN,23.828336
2012-08-29,MSP,ORD,30.940944
2012-08-29,ORD,ATL,30.411984
2012-08-29,ORD,BOS,29.1018
2012-08-29,ORD,DEN,25.75924
2012-08-29,ORD,DFW,32.67848
2012-08-29,ORD,DTW,26.904904
2012-08-29,ORD,EWR,28.147136
2012-08-29,ORD,IAH,25.060536
2012-08-29,ORD,LAS,21.579672
2012-08-29,ORD,LAX,28.74272
2012-08-29,ORD,LGA,38.119288
2012-08-29,ORD,MSP,32.90204
2012-08-29,ORD,PHL,29.589392
2012-08-29,ORD,PHX,21.396368
2012-08-29,ORD,SEA,26.29476
2012-08-29,ORD,SFO,28.783344
2012-08-29,PHL,ATL,28.15392
2012-08-29,PHL,BOS,25.059792
2012-08-29,PHL,DFW,22.26648
2012-08-29,PHL,MCO,22.024904
2012-08-29,PHL,ORD,28.490584
2012-08-29,PHX,DEN,26.720232
2012-08-29,PHX,ORD,24.36568
2012-08-29,SEA,DEN,26.361736
2012-08-29,SEA,LAX,26.202104
2012-08-29,SEA,ORD,24.659624
2012-08-29,SEA,SFO,26.33428
2012-08-29,SFO,ATL,24.319192
2012-08-29,SFO,BOS,29.011056
2012-08-29,SFO,DEN,29.544512
2012-08-29,SFO,DFW,28.019648
2012-08-29,SFO,EWR,27.002888
2012-08-29,SFO,JFK,31.363896
2012-08-29,SFO,LAS,22.108592
2012-08-29,SFO,LAX,33.158624
2012-08-29,SFO,ORD,32.18612
2012-08-29,SFO,SEA,29.175312
2012-08-30,ATL,BOS,26.596512
2012-08-30,ATL,CLT,25.678448
2012-08-30,ATL,DEN,26.812728
2012-08-30,ATL,DFW,29.826504
2012-08-30,ATL,DTW,27.249408
2012-08-30,ATL,EWR,28.144344
2012-08-30,ATL,LAX,28.264
2012-08-30,ATL,LGA,30.816048
2012-08-30,ATL,MCO,28.828224
2012-08-30,ATL,MIA,26.284032
2012-08-30,ATL,MSP,23.933776
2012-08-30,ATL,ORD,29.829624
2012-08-30,ATL,PHL,28.526976
2012-08-30,ATL,SFO,22.646288
2012-08-30,BOS,ATL,27.968488
2012-08-30,BOS,EWR,26.647696
2012-08-30,BOS,LAX,27.088336
2012-08-30,BOS,LGA,30.63364
2012-08-30,BOS,ORD,31.526456
2012-08-30,BOS,PHL,25.826256
2012-08-30,BOS,SFO,26.286208
2012-08-30,CLT,ATL,26.794088
2012-08-30,CLT,LGA,27.984824
2012-08-30,DEN,ATL,26.430752
2012-08-30,DEN,DFW,29.140808
2012-08-30,DEN,LAS,22.665384
2012-08-30,DEN,LAX,28.869024
2012-08-30,DEN,MSP,27.982288
2012-08-30,DEN,ORD,27.812816
2012-08-30,DEN,PHX,24.757896
2012-08-30,DEN,SEA,25.524544
2012-08-30,DEN,SFO,25.563264
2012-08-30,DFW,ATL,30.830296
2012-08-30,DFW,BOS,26.24536
2012-08-30,DFW,DEN,30.23072
2012-08-30,DFW,LAS,24.375744
2012-08-30,DFW,LAX,29.088672
2012-08-30,DFW,LGA,28.387312
2012-08-30,DFW,ORD,35.386448
2012-08-30,DFW,PHL,28.271704
2012-08-30,DFW,SFO,26.439816
2012-08-30,DTW,ATL,25.492224
2012-08-30,DTW,LGA,24.431896
2012-08-30,DTW,ORD,29.765096
2012-08-30,EWR,ATL,30.79516
2012-08-30,EWR,BOS,25.393128
2012-08-30,EWR,LAX,21.511928
2012-08-30,EWR,MCO,21.2482
2012-08-30,EWR,ORD,30.243672
2012-08-30,EWR,SFO,23.208096
2012-08-30,IAH,LAX,25.085008
2012-08-30,IAH,ORD,27.728624
2012-08-30,JFK,LAS,25.601816
2012-08-30,JFK,LAX,35.095632
2012-08-30,JFK,MCO,22.91588
2012-08-30,JFK,MIA,24.183112
2012-08-30,JFK,SFO,33.193792
2012-08-30,LAS,DEN,24.88124
2012-08-30,LAS,DFW,22.784664
2012-08-30,LAS,JFK,27.387576
2012-08-30,LAS,LAX,24.808288
2012-08-30,LAS,ORD,22.216016
2012-08-30,LAS,SFO,27.4146
2012-08-30,LAX,ATL,28.103912
2012-08-30,LAX,BOS,29.22248
2012-08-30,LAX,DEN,27.910992
2012-08-30,LAX,DFW,32.641064
2012-08-30,LAX,EWR,25.55708
2012-08-30,LAX,IAH,24.23432
2012-08-30,LAX,JFK,36.475432
2012-08-30,LAX,LAS,29.541552
2012-08-30,LAX,ORD,32.17656
2012-08-30,LAX,SEA,28.4628
2012-08-30,LAX,SFO,34.986664
2012-08-30,LGA,ATL,33.948416
2012-08-30,LGA,BOS,32.2838
2012-08-30,LGA,CLT,28.845752
2012-08-30,LGA,DFW,28.39324
2012-08-30,LGA,DTW,26.613416
2012-08-30,LGA,MIA,26.093824
2012-08-30,LGA,ORD,36.31792
2012-08-30,MCO,ATL,28.77108
2012-08-30,MCO,EWR,24.511936
2012-08-30,MCO,PHL,25.85408
2012-08-30,MIA,ATL,24.573568
2012-08-30,MIA,JFK,22.291848
2012-08-30,MIA,LGA,27.056208
2012-08-30,MSP,ATL,26.062152
2012-08-30,MSP,DEN,28.243528
2012-08-30,MSP,ORD,34.425816
2012-08-30,ORD,ATL,30.220592
2012-08-30,ORD,BOS,33.843048
2012-08-30,ORD,DEN,28.23116
2012-08-30,ORD,DFW,31.351672
2012-08-30,ORD,DTW,27.312984
2012-08-30,ORD,EWR,31.901064
2012-08-30,ORD,IAH,24.361616
2012-08-30,ORD,LAS,25.95444
2012-08-30,ORD,LAX,30.522528
2012-08-30,ORD,LGA,37.224752
2012-08-30,ORD,MSP,30.670488
2012-08-30,ORD,PHL,28.575128
2012-08-30,ORD,PHX,24.19448
2012-08-30,ORD,SEA,25.945616
2012-08-30,ORD,SFO,29.808376
2012-08-30,PHL,ATL,30.418992
2012-08-30,PHL,BOS,26.700088
2012-08-30,PHL,DFW,24.756624
2012-08-30,PHL,MCO,24.119456
2012-08-30,PHL,ORD,27.559296
2012-08-30,PHX,DEN,27.02252
2012-08-30,PHX,ORD,24.226088
2012-08-30,SEA,DEN,25.759696
2012-08-30,SEA,LAX,26.320584
2012-08-30,SEA,ORD,27.571376
2012-08-30,SEA,SFO,26.775144
2012-08-30,SFO,ATL,29.074928
2012-08-30,SFO,BOS,32.920704
2012-08-30,SFO,DEN,28.445664
2012-08-30,SFO,DFW,29.503192
2012-08-30,SFO,EWR,28.7644
2012-08-30,SFO,JFK,32.072856
2012-08-30,SFO,LAS,27.917392
2012-08-30,SFO,LAX,33.697896
2012-08-30,SFO,ORD,32.306984
2012-08-30,SFO,SEA,29.949776
2012-08-31,ATL,BOS,26.740096
2012-08-31,ATL,CLT,23.402304
2012-08-31,ATL,DEN,26.403016
2012-08-31,ATL,DFW,30.134496
2012-08-31,ATL,DTW,25.128576
2012-08-31,ATL,EWR,23.743144
2012-08-31,ATL,LAX,27.501448
2012-08-31,ATL,LGA,27.81664
2012-08-31,ATL,MCO,27.307352
2012-08-31,ATL,MIA,22.508896
2012-08-31,ATL,MSP,25.84304
2012-08-31,ATL,ORD,26.494576
2012-08-31,ATL,PHL,27.614664
2012-08-31,ATL,SFO,23.39576
2012-08-31,BOS,ATL,26.973848
2012-08-31,BOS,EWR,23.787352
2012-08-31,BOS,LAX,25.448232
2012-08-31,BOS,LGA,21.09728
2012-08-31,BOS,ORD,29.198208
2012-08-31,BOS,PHL,23.0182
2012-08-31,BOS,SFO,25.341432
2012-08-31,CLT,ATL,22.586744
2012-08-31,CLT,LGA,26.637032
2012-08-31,DEN,ATL,27.220376
2012-08-31,DEN,DFW,27.763
2012-08-31,DEN,LAS,25.765616
2012-08-31,DEN,LAX,24.69368
2012-08-31,DEN,MSP,25.069288
2012-08-31,DEN,ORD,25.858048
2012-08-31,DEN,PHX,26.576664
2012-08-31,DEN,SEA,26.994336
2012-08-31,DEN,SFO,23.61528
2012-08-31,DFW,ATL,29.791
2012-08-31,DFW,BOS,21.087736
2012-08-31,DFW,DEN,28.507232
2012-08-31,DFW,LAS,23.45428
2012-08-31,DFW,LAX,26.65468
2012-08-31,DFW,LGA,24.987528
2012-08-31,DFW,ORD,31.388096
2012-08-31,DFW,PHL,21.625696
2012-08-31,DFW,SFO,24.966656
2012-08-31,DTW,ATL,24.587184
2012-08-31,DTW,LGA,26.269752
2012-08-31,DTW,ORD,24.869232
2012-08-31,EWR,ATL,26.031976
2012-08-31,EWR,BOS,22.381504
2012-08-31,EWR,LAX,18.811736
2012-08-31,EWR,MCO,24.356424
2012-08-31,EWR,ORD,25.352816
2012-08-31,EWR,SFO,19.857376
2012-08-31,IAH,LAX,25.270712
2012-08-31,IAH,ORD,22.5764
2012-08-31,JFK,LAS,25.72224
2012-08-31,JFK,LAX,35.150136
2012-08-31,JFK,MCO,23.205176
2012-08-31,JFK,MIA,24.963632
2012-08-31,JFK,SFO,29.81836
2012-08-31,LAS,DEN,23.195552
2012-08-31,LAS,DFW,23.458072
2012-08-31,LAS,JFK,25.04308
2012-08-31,LAS,LAX,26.639696
2012-08-31,LAS,ORD,22.44032
2012-08-31,LAS,SFO,26.645696
2012-08-31,LAX,ATL,29.266832
2012-08-31,LAX,BOS,26.340864
2012-08-31,LAX,DEN,27.847424
2012-08-31,LAX,DFW,29.922184
2012-08-31,LAX,EWR,24.38064
2012-08-31,LAX,IAH,26.903248
2012-08-31,LAX,JFK,36.120208
2012-08-31,LAX,LAS,29.556112
2012-08-31,LAX,ORD,29.705768
2012-08-31,LAX,SEA,28.83548
2012-08-31,LAX,SFO,33.810464
2012-08-31,LGA,ATL,33.46608
2012-08-31,LGA,BOS,23.553816
2012-08-31,LGA,CLT,23.685672
2012-08-31,LGA,DFW,27.855728
2012-08-31,LGA,DTW,23.030408
2012-08-31,LGA,MIA,25.684712
2012-08-31,LGA,ORD,31.6062
2012-08-31,MCO,ATL,28.627096
2012-08-31,MCO,EWR,24.816552
2012-08-31,MCO,PHL,24.932096
2012-08-31,MIA,ATL,25.325792
2012-08-31,MIA,JFK,23.48356
2012-08-31,MIA,LGA,27.184864
2012-08-31,MSP,ATL,24.105032
2012-08-31,MSP,DEN,26.707768
2012-08-31,MSP,ORD,29.893184
2012-08-31,ORD,ATL,26.785448
2012-08-31,ORD,BOS,29.430608
2012-08-31,ORD,DEN,26.54076
2012-08-31,ORD,DFW,29.756608
2012-08-31,ORD,DTW,26.440792
2012-08-31,ORD,EWR,27.675024
2012-08-31,ORD,IAH,22.338296
2012-08-31,ORD,LAS,27.118904
2012-08-31,ORD,LAX,28.651504
2012-08-31,ORD,LGA,32.550432
2012-08-31,ORD,MSP,27.1238
2012-08-31,ORD,PHL,27.381112
2012-08-31,ORD,PHX,23.515416
2012-08-31,ORD,SEA,24.853984
2012-08-31,ORD,SFO,26.12544
2012-08-31,PHL,ATL,30.935472
2012-08-31,PHL,BOS,23.802192
2012-08-31,PHL,DFW,24.694376
2012-08-31,PHL,MCO,20.447256
2012-08-31,PHL,ORD,27.743504
2012-08-31,PHX,DEN,25.241744
2012-08-31,PHX,ORD,23.959104
2012-08-31,SEA,DEN,25.987688
2012-08-31,SEA,LAX,29.309912
2012-08-31,SEA,ORD,26.6992
2012-08-31,SEA,SFO,27.794904
2012-08-31,SFO,ATL,25.382144
2012-08-31,SFO,BOS,28.192096
2012-08-31,SFO,DEN,27.360064
2012-08-31,SFO,DFW,29.879864
2012-08-31,SFO,EWR,25.048112
2012-08-31,SFO,JFK,32.51808
2012-08-31,SFO,LAS,26.347144
2012-08-31,SFO,LAX,30.98872
2012-08-31,SFO,ORD,31.660752
2012-08-31,SFO,SEA,29.481936
2012-09-01,ATL,BOS,22.696024
2012-09-01,ATL,CLT,18.578344
2012-09-01,ATL,DEN,20.027296
2012-09-01,ATL,DFW,22.750136
2012-09-01,ATL,DTW,16.235688
2012-09-01,ATL,EWR,16.402208
2012-09-01,ATL,LAX,24.016952
2012-09-01,ATL,LGA,25.271728
2012-09-01,ATL,MCO,24.94852
2012-09-01,ATL,MIA,23.275448
2012-09-01,ATL,MSP,21.651472
2012-09-01,ATL,ORD,20.169656
2012-09-01,ATL,PHL,19.616224
2012-09-01,ATL,SFO,19.075184
2012-09-01,BOS,ATL,22.450448
2012-09-01,BOS,EWR,16.792672
2012-09-01,BOS,LAX,19.244352
2012-09-01,BOS,LGA,5.923368
2012-09-01,BOS,ORD,21.756976
2012-09-01,BOS,PHL,10.0954
2012-09-01,BOS,SFO,19.077288
2012-09-01,CLT,ATL,18.542808
2012-09-01,CLT,LGA,19.74624
2012-09-01,DEN,ATL,17.41576
2012-09-01,DEN,DFW,20.739664
2012-09-01,DEN,LAS,22.503536
2012-09-01,DEN,LAX,22.883432
2012-09-01,DEN,MSP,17.8088
2012-09-01,DEN,ORD,23.465984
2012-09-01,DEN,PHX,15.6042
2012-09-01,DEN,SEA,20.39248
2012-09-01,DEN,SFO,22.270024
2012-09-01,DFW,ATL,23.279192
2012-09-01,DFW,BOS,20.528312
2012-09-01,DFW,DEN,20.442168
2012-09-01,DFW,LAS,20.13028
2012-09-01,DFW,LAX,22.428504
2012-09-01,DFW,LGA,20.415968
2012-09-01,DFW,ORD,24.290088
2012-09-01,DFW,PHL,12.55132
2012-09-01,DFW,SFO,20.490608
2012-09-01,DTW,ATL,21.742224
2012-09-01,DTW,LGA,18.568624
2012-09-01,DTW,ORD,16.639408
2012-09-01,EWR,ATL,16.933736
2012-09-01,EWR,BOS,15.315448
2012-09-01,EWR,LAX,21.530608
2012-09-01,EWR,MCO,21.563192
2012-09-01,EWR,ORD,19.663376
2012-09-01,EWR,SFO,18.602824
2012-09-01,IAH,LAX,21.983144
2012-09-01,IAH,ORD,19.986976
2012-09-01,JFK,LAS,22.70764
2012-09-01,JFK,LAX,33.455344
2012-09-01,JFK,MCO,23.20484
2012-09-01,JFK,MIA,23.66316
2012-09-01,JFK,SFO,25.9922
2012-09-01,LAS,DEN,21.761496
2012-09-01,LAS,DFW,15.107936
2012-09-01,LAS,JFK,25.06276
2012-09-01,LAS,LAX,26.52744
2012-09-01,LAS,ORD,20.82292
2012-09-01,LAS,SFO,21.880992
2012-09-01,LAX,ATL,22.06756
2012-09-01,LAX,BOS,22.868072
2012-09-01,LAX,DEN,25.032648
2012-09-01,LAX,DFW,26.0764
2012-09-01,LAX,EWR,21.736112
2012-09-01,LAX,IAH,20.415104
2012-09-01,LAX,JFK,33.794184
2012-09-01,LAX,LAS,28.326672
2012-09-01,LAX,ORD,27.946392
2012-09-01,LAX,SEA,25.396768
2012-09-01,LAX,SFO,31.198656
2012-09-01,LGA,ATL,26.823272
2012-09-01,LGA,BOS,6.400744
2012-09-01,LGA,CLT,21.748856
2012-09-01,LGA,DFW,18.771472
2012-09-01,LGA,DTW,19.855448
2012-09-01,LGA,MIA,25.286528
2012-09-01,LGA,ORD,24.819504
2012-09-01,MCO,ATL,22.360232
2012-09-01,MCO,EWR,23.256304
2012-09-01,MCO,PHL,23.784144
2012-09-01,MIA,ATL,21.345304
2012-09-01,MIA,JFK,22.878848
2012-09-01,MIA,LGA,21.392208
2012-09-01,MSP,ATL,21.493352
2012-09-01,MSP,DEN,17.002456
2012-09-01,MSP,ORD,23.5696
2012-09-01,ORD,ATL,19.434608
2012-09-01,ORD,BOS,25.612408
2012-09-01,ORD,DEN,20.471488
2012-09-01,ORD,DFW,22.49884
2012-09-01,ORD,DTW,17.011952
2012-09-01,ORD,EWR,19.183784
2012-09-01,ORD,IAH,14.700728
2012-09-01,ORD,LAS,23.097384
2012-09-01,ORD,LAX,28.489288
2012-09-01,ORD,LGA,28.046312
2012-09-01,ORD,MSP,25.427984
2012-09-01,ORD,PHL,20.172592
2012-09-01,ORD,PHX,19.271768
2012-09-01,ORD,SEA,19.096104
2012-09-01,ORD,SFO,25.5418
2012-09-01,PHL,ATL,18.050552
2012-09-01,PHL,BOS,14.582928
2012-09-01,PHL,DFW,16.43436
2012-09-01,PHL,MCO,21.022912
2012-09-01,PHL,ORD,19.082944
2012-09-01,PHX,DEN,17.99528
2012-09-01,PHX,ORD,16.8188
2012-09-01,SEA,DEN,21.933632
2012-09-01,SEA,LAX,26.603752
2012-09-01,SEA,ORD,20.03412
2012-09-01,SEA,SFO,22.204496
2012-09-01,SFO,ATL,21.216912
2012-09-01,SFO,BOS,23.424376
2012-09-01,SFO,DEN,23.272024
2012-09-01,SFO,DFW,22.51664
2012-09-01,SFO,EWR,21.879776
2012-09-01,SFO,JFK,27.355056
2012-09-01,SFO,LAS,24.900888
2012-09-01,SFO,LAX,30.707712
2012-09-01,SFO,ORD,24.555888
2012-09-01,SFO,SEA,24.371672
2012-09-02,ATL,BOS,22.45296
2012-09-02,ATL,CLT,19.068352
2012-09-02,ATL,DEN,14.845816
2012-09-02,ATL,DFW,19.354496
2012-09-02,ATL,DTW,19.656872
2012-09-02,ATL,EWR,20.141128
2012-09-02,ATL,LAX,21.938584
2012-09-02,ATL,LGA,26.313984
2012-09-02,ATL,MCO,21.005104
2012-09-02,ATL,MIA,19.726128
2012-09-02,ATL,MSP,17.41672
2012-09-02,ATL,ORD,17.987408
2012-09-02,ATL,PHL,19.407312
2012-09-02,ATL,SFO,16.956456
2012-09-02,BOS,ATL,19.890792
2012-09-02,BOS,EWR,17.142512
2012-09-02,BOS,LAX,22.340944
2012-09-02,BOS,LGA,3.023976
2012-09-02,BOS,ORD,22.075848
2012-09-02,BOS,PHL,13.12788
2012-09-02,BOS,SFO,20.7892
2012-09-02,CLT,ATL,11.693584
2012-09-02,CLT,LGA,18.958456
2012-09-02,DEN,ATL,20.556016
2012-09-02,DEN,DFW,18.555376
2012-09-02,DEN,LAS,19.446824
2012-09-02,DEN,LAX,22.528136
2012-09-02,DEN,MSP,18.751976
2012-09-02,DEN,ORD,20.066408
2012-09-02,DEN,PHX,15.702488
2012-09-02,DEN,SEA,19.96928
2012-09-02,DEN,SFO,19.058264
2012-09-02,DFW,ATL,25.267408
2012-09-02,DFW,BOS,18.68308
2012-09-02,DFW,DEN,21.583592
2012-09-02,DFW,LAS,21.876888
2012-09-02,DFW,LAX,25.026736
2012-09-02,DFW,LGA,23.931328
2012-09-02,DFW,ORD,29.301904
2012-09-02,DFW,PHL,16.755576
2012-09-02,DFW,SFO,20.590424
2012-09-02,DTW,ATL,17.273232
2012-09-02,DTW,LGA,17.160544
2012-09-02,DTW,ORD,16.930288
2012-09-02,EWR,ATL,17.139016
2012-09-02,EWR,BOS,11.57012
2012-09-02,EWR,LAX,20.408832
2012-09-02,EWR,MCO,19.577752
2012-09-02,EWR,ORD,17.885192
2012-09-02,EWR,SFO,16.428072
2012-09-02,IAH,LAX,20.729616
2012-09-02,IAH,ORD,18.530568
2012-09-02,JFK,LAS,20.060784
2012-09-02,JFK,LAX,30.542688
2012-09-02,JFK,MCO,20.48128
2012-09-02,JFK,MIA,17.631864
2012-09-02,JFK,SFO,26.364656
2012-09-02,LAS,DEN,18.889288
2012-09-02,LAS,DFW,23.54464
2012-09-02,LAS,JFK,25.779992
2012-09-02,LAS,LAX,29.857216
2012-09-02,LAS,ORD,22.409264
2012-09-02,LAS,SFO,24.831048
2012-09-02,LAX,ATL,23.677376
2012-09-02,LAX,BOS,24.256248
2012-09-02,LAX,DEN,19.093296
2012-09-02,LAX,DFW,23.479848
2012-09-02,LAX,EWR,22.046136
2012-09-02,LAX,IAH,18.381928
2012-09-02,LAX,JFK,35.658312
2012-09-02,LAX,LAS,27.094424
2012-09-02,LAX,ORD,27.105472
2012-09-02,LAX,SEA,25.840256
2012-09-02,LAX,SFO,30.713984
2012-09-02,LGA,ATL,25.372288
2012-09-02,LGA,BOS,3.445816
2012-09-02,LGA,CLT,24.6376
2012-09-02,LGA,DFW,17.984744
2012-09-02,LGA,DTW,19.289592
2012-09-02,LGA,MIA,18.2284
2012-09-02,LGA,ORD,24.623168
2012-09-02,MCO,ATL,21.35536
2012-09-02,MCO,EWR,22.143936
2012-09-02,MCO,PHL,21.774192
2012-09-02,MIA,ATL,21.684496
2012-09-02,MIA,JFK,20.527768
2012-09-02,MIA,LGA,25.031424
2012-09-02,MSP,ATL,18.442904
2012-09-02,MSP,DEN,15.988176
2012-09-02,MSP,ORD,22.077784
2012-09-02,ORD,ATL,18.15336
2012-09-02,ORD,BOS,25.42952
2012-09-02,ORD,DEN,16.037816
2012-09-02,ORD,DFW,22.359312
2012-09-02,ORD,DTW,17.04628
2012-09-02,ORD,EWR,20.4184
2012-09-02,ORD,IAH,15.529264
2012-09-02,ORD,LAS,22.608888
2012-09-02,ORD,LAX,24.042552
2012-09-02,ORD,LGA,28.52344
2012-09-02,ORD,MSP,24.748376
2012-09-02,ORD,PHL,16.539344
2012-09-02,ORD,PHX,15.939496
2012-09-02,ORD,SEA,20.57508
2012-09-02,ORD,SFO,20.601616
2012-09-02,PHL,ATL,18.854376
2012-09-02,PHL,BOS,13.432016
2012-09-02,PHL,DFW,14.591248
2012-09-02,PHL,MCO,19.137056
2012-09-02,PHL,ORD,17.451856
2012-09-02,PHX,DEN,16.117832
2012-09-02,PHX,ORD,13.78992
2012-09-02,SEA,DEN,18.895608
2012-09-02,SEA,LAX,27.789752
2012-09-02,SEA,ORD,23.478448
2012-09-02,SEA,SFO,23.153872
2012-09-02,SFO,ATL,16.569072
2012-09-02,SFO,BOS,25.389984
2012-09-02,SFO,DEN,18.576472
2012-09-02,SFO,DFW,16.287424
2012-09-02,SFO,EWR,24.519528
2012-09-02,SFO,JFK,27.3794
2012-09-02,SFO,LAS,21.330184
2012-09-02,SFO,LAX,28.551608
2012-09-02,SFO,ORD,22.63856
2012-09-02,SFO,SEA,22.311264
2012-09-03,ATL,BOS,26.279944
2012-09-03,ATL,CLT,24.363072
2012-09-03,ATL,DEN,22.702328
2012-09-03,ATL,DFW,28.989816
2012-09-03,ATL,DTW,22.854152
2012-09-03,ATL,EWR,24.80748
2012-09-03,ATL,LAX,26.190528
2012-09-03,ATL,LGA,31.506904
2012-09-03,ATL,MCO,27.863112
2012-09-03,ATL,MIA,21.0606
2012-09-03,ATL,MSP,24.928552
2012-09-03,ATL,ORD,24.3154
2012-09-03,ATL,PHL,26.811144
2012-09-03,ATL,SFO,25.69312
2012-09-03,BOS,ATL,24.04316
2012-09-03,BOS,EWR,19.129128
2012-09-03,BOS,LAX,23.626584
2012-09-03,BOS,LGA,16.67556
2012-09-03,BOS,ORD,24.616784
2012-09-03,BOS,PHL,20.04464
2012-09-03,BOS,SFO,22.248272
2012-09-03,CLT,ATL,21.686464
2012-09-03,CLT,LGA,23.44424
2012-09-03,DEN,ATL,25.700312
2012-09-03,DEN,DFW,27.06588
2012-09-03,DEN,LAS,22.439328
2012-09-03,DEN,LAX,28.097336
2012-09-03,DEN,MSP,24.10884
2012-09-03,DEN,ORD,25.484488
2012-09-03,DEN,PHX,23.802696
2012-09-03,DEN,SEA,23.254608
2012-09-03,DEN,SFO,26.078768
2012-09-03,DFW,ATL,21.943648
2012-09-03,DFW,BOS,23.855736
2012-09-03,DFW,DEN,25.133912
2012-09-03,DFW,LAS,19.434776
2012-09-03,DFW,LAX,28.12552
2012-09-03,DFW,LGA,25.09544
2012-09-03,DFW,ORD,25.404336
2012-09-03,DFW,PHL,20.627576
2012-09-03,DFW,SFO,23.238208
2012-09-03,DTW,ATL,19.673592
2012-09-03,DTW,LGA,23.318784
2012-09-03,DTW,ORD,19.0508
2012-09-03,EWR,ATL,23.960592
2012-09-03,EWR,BOS,19.094216
2012-09-03,EWR,LAX,22.774216
2012-09-03,EWR,MCO,21.649776
2012-09-03,EWR,ORD,21.781
2012-09-03,EWR,SFO,21.167256
2012-09-03,IAH,LAX,22.292064
2012-09-03,IAH,ORD,19.542872
2012-09-03,JFK,LAS,23.65632
2012-09-03,JFK,LAX,35.930544
2012-09-03,JFK,MCO,23.742064
2012-09-03,JFK,MIA,21.020872
2012-09-03,JFK,SFO,28.314136
2012-09-03,LAS,DEN,23.48488
2012-09-03,LAS,DFW,24.606304
2012-09-03,LAS,JFK,26.26852
2012-09-03,LAS,LAX,29.255352
2012-09-03,LAS,ORD,24.887792
2012-09-03,LAS,SFO,26.173168
2012-09-03,LAX,ATL,25.305632
2012-09-03,LAX,BOS,24.124288
2012-09-03,LAX,DEN,26.0926
2012-09-03,LAX,DFW,24.59404
2012-09-03,LAX,EWR,25.38412
2012-09-03,LAX,IAH,23.51372
2012-09-03,LAX,JFK,37.659176
2012-09-03,LAX,LAS,25.546368
2012-09-03,LAX,ORD,30.607296
2012-09-03,LAX,SEA,26.044848
2012-09-03,LAX,SFO,30.779016
2012-09-03,LGA,ATL,28.9338
2012-09-03,LGA,BOS,13.236528
2012-09-03,LGA,CLT,25.275976
2012-09-03,LGA,DFW,22.669704
2012-09-03,LGA,DTW,23.598288
2012-09-03,LGA,MIA,25.715056
2012-09-03,LGA,ORD,30.039272
2012-09-03,MCO,ATL,22.73636
2012-09-03,MCO,EWR,23.744176
2012-09-03,MCO,PHL,19.81896
2012-09-03,MIA,ATL,22.070496
2012-09-03,MIA,JFK,25.008672
2012-09-03,MIA,LGA,26.116984
2012-09-03,MSP,ATL,23.542584
2012-09-03,MSP,DEN,23.056472
2012-09-03,MSP,ORD,26.989488
2012-09-03,ORD,ATL,24.550784
2012-09-03,ORD,BOS,29.077336
2012-09-03,ORD,DEN,22.298776
2012-09-03,ORD,DFW,26.756056
2012-09-03,ORD,DTW,18.523568
2012-09-03,ORD,EWR,25.261336
2012-09-03,ORD,IAH,20.648392
2012-09-03,ORD,LAS,24.4102
2012-09-03,ORD,LAX,29.440096
2012-09-03,ORD,LGA,33.12904
2012-09-03,ORD,MSP,26.776
2012-09-03,ORD,PHL,22.404008
2012-09-03,ORD,PHX,19.780872
2012-09-03,ORD,SEA,23.700192
2012-09-03,ORD,SFO,27.25672
2012-09-03,PHL,ATL,24.05596
2012-09-03,PHL,BOS,17.841936
